id,title,crew,homepage,tags
72559,G.I. Joe: Retaliation,JonM.Chu,http://www.gijoemovie.com,"['Framed', 'for', 'crimes', 'against', 'the', 'country,', 'the', 'G.I.', 'Joe', 'team', 'is', 'terminated', 'by', 'Presidential', 'order.', 'This', 'forces', 'the', 'G.I.', 'Joes', 'into', 'not', 'only', 'fighting', 'their', 'mortal', 'enemy', 'Cobra;', 'they', 'are', 'forced', 'to', 'contend', 'with', 'threats', 'from', 'within', 'the', 'government', 'that', 'jeopardize', 'their', 'very', 'existence.', 'Adventure', 'Action', 'ScienceFiction', 'Thriller']"
49519,The Croods,ChrisSanders,http://www.thecroodsmovie.com/,"['The', 'Croods', 'is', 'a', 'prehistoric', 'comedy', 'adventure', 'that', 'follows', 'the', ""world's"", 'first', 'family', 'as', 'they', 'embark', 'on', 'a', 'journey', 'of', 'a', 'lifetime', 'when', 'the', 'cave', 'that', 'has', 'always', 'shielded', 'them', 'from', 'danger', 'is', 'destroyed.', 'Traveling', 'across', 'a', 'spectacular', 'landscape,', 'the', 'Croods', 'discover', 'an', 'incredible', 'new', 'world', 'filled', 'with', 'fantastic', 'creatures', '--', 'and', 'their', 'outlook', 'is', 'changed', 'forever.', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']"
17501,Don : The Chase Begins Again,FarhanAkhtar,http://www.donthefilm.com/,"['A', 'huge', 'South', 'Asian', 'law', 'enforcement', 'contingent', 'embarks', 'on', 'a', 'dangerous', 'cat-and-mouse', 'game', 'of', 'capturing', 'DON', '(Shah', 'Rukh', 'Khan)', '-', 'high-ranking', 'member', 'of', 'the', 'ruthless', 'drug', 'mafia', 'in', 'Malaysia.', 'When', 'DON', 'gets', 'seriously', 'injured', 'in', 'a', 'police', 'encounter,', 'the', 'word', 'that', 'he', 'is', 'dead', 'begins', 'to', 'do', 'the', 'rounds.', 'The', 'reality,', 'of', 'course,', 'is', 'that', 'DON', 'is', 'held', 'captive', 'in', 'a', 'secret', 'location,', 'while', 'his', 'bumpkin', 'of', 'a', 'look-alike,', 'Vijay,', 'is', 'polished', 'and', 'sent', 'to', 'infiltrate', ""DON's"", 'gang.', 'In', 'a', 'bizarre', 'twist', 'of', 'fate,', 'when', 'the', 'policeman', 'shielding', 'the', 'humble', 'street', 'singer', 'Vijay,', 'is', 'killed,', 'the', 'latter', 'comes', 'to', 'terms', 'with', 'the', 'horrifying', 'realization', 'that', 'both', 'the', 'police', 'and', 'the', 'gang', 'are', 'out', 'to', 'get', 'him', 'for', 'different', 'reasons.', 'In', 'a', 'desperate', 'attempt', 'to', 'prove', 'his', 'innocence,', 'he', 'is', 'aided', 'by', 'the', 'glamorous', 'Roma', '(Priyanka', 'Chopra),', 'and', 'ex-con', 'Jasjit', '(Arjun', 'Rampal),', 'who', 'owes', 'Vijay', 'a', 'debt', 'for', 'caring', 'for', 'his', 'son', 'during', 'his', 'imprisonment.', 'But', 'will', 'Vijay', 'be', 'successful', 'in', 'his', 'mission?', 'Action', 'Drama', 'Thriller']"
127544,009 Re: Cyborg,KenjiKamiyama,http://009.ph9.jp/,"['009', 'Re:Cyborg', 'follows', 'a', 'group', 'of', 'nine', 'cyborgs,', 'each', 'of', 'them', 'created', 'by', 'a', 'shadowy', 'organization', 'for', 'use', 'as', 'weapons', 'against', 'humanity.', 'The', 'group', 'turns', 'on', 'their', 'creators', 'to', 'protect', 'the', 'population', 'instead,', 'using', 'the', 'powers', 'given', 'them', 'to', 'fight', 'their', 'creators.', 'Action', 'Animation', 'ScienceFiction']"
76589,Justice League: Doom,LaurenMontgomery,http://www.warnerbros.com/justice-league-doom,"['An', 'adaptation', 'of', 'Mark', ""Waid's"", '""Tower', 'of', 'Babel""', 'story', 'from', 'the', 'JLA', 'comic.', 'Vandal', 'Savage', 'steals', 'confidential', 'files', 'Batman', 'has', 'compiled', 'on', 'the', 'members', 'of', 'the', 'Justice', 'League,', 'and', 'learns', 'all', 'their', 'weaknesses.', 'Action', 'Animation', 'Thriller']"
68721,Iron Man 3,ShaneBlack,http://marvel.com/ironman3,"['When', 'Tony', ""Stark's"", 'world', 'is', 'torn', 'apart', 'by', 'a', 'formidable', 'terrorist', 'called', 'the', 'Mandarin,', 'he', 'starts', 'an', 'odyssey', 'of', 'rebuilding', 'and', 'retribution.', 'Action', 'Adventure', 'ScienceFiction']"
82992,Fast & Furious 6,JustinLin,http://www.thefastandthefurious.com/,"['Hobbs', 'has', 'Dominic', 'and', 'Brian', 'reassemble', 'their', 'crew', 'to', 'take', 'down', 'a', 'team', 'of', 'mercenaries:', 'Dominic', 'unexpectedly', 'gets', 'convoluted', 'also', 'facing', 'his', 'presumed', 'deceased', 'girlfriend,', 'Letty.', 'Action', 'Thriller', 'Crime']"
100493,The Devil's Carnival,DarrenLynnBousman,http://www.thedevilscarnival.com/,"['Sinners', 'are', 'invited', 'to', 'a', 'theme', 'park', 'where', 'they', 'endure', 'the', 'repetition', 'of', 'their', 'transgressions.', 'What', 'chances', 'do', 'a', 'conniving', 'kleptomaniac,', 'a', 'gullible', 'teenager,', 'and', 'an', 'obsessed', 'father', 'stand', 'when', 'facing', 'their', 'own', 'moral', 'failings?', 'Lucifer', 'and', 'his', 'colorful', 'cast', 'of', 'singing', 'carnies', 'invite', 'you', 'to', 'grab', 'a', 'ticket', 'to', 'The', 'Devil’s', 'Carnival', 'to', 'find', 'out!', 'Horror']"
49521,Man of Steel,ZackSnyder,http://www.manofsteel.com/,"['A', 'young', 'boy', 'learns', 'that', 'he', 'has', 'extraordinary', 'powers', 'and', 'is', 'not', 'of', 'this', 'earth.', 'As', 'a', 'young', 'man,', 'he', 'journeys', 'to', 'discover', 'where', 'he', 'came', 'from', 'and', 'what', 'he', 'was', 'sent', 'here', 'to', 'do.', 'But', 'the', 'hero', 'in', 'him', 'must', 'emerge', 'if', 'he', 'is', 'to', 'save', 'the', 'world', 'from', 'annihilation', 'and', 'become', 'the', 'symbol', 'of', 'hope', 'for', 'all', 'mankind.', 'Action', 'Adventure', 'Fantasy', 'ScienceFiction']"
52034,Tetsuo: The Bullet Man,ShinyaTsukamoto,http://www.tetsuo-project.jp/,"['An', 'American', 'named', 'Anthony', 'is', 'living', 'and', 'working', 'in', 'Tokyo', 'and', 'married', 'to', 'a', 'Japanese', 'woman.', 'When', 'their', 'son', 'is', 'killed', 'by', 'the', 'same', 'driver', 'who', 'creates', 'the', 'Tetsuos', 'in', 'previous', 'films,', 'he', 'makes', 'the', 'transformation', 'into', 'Tetsuo.', 'Action', 'ScienceFiction', 'Horror', 'Thriller']"
105965,Beverly Hills Chihuahua 3 - Viva La Fiesta!,LevL.Spiro,http://disney.go.com/beverly-hills-chihuahua/,"['When', 'Papi', '&amp;', 'co', 'move', 'into', 'a', 'luxurious', 'hotel,', 'his', 'youngest', 'pup', 'Rosa', 'feels', 'neglected', 'and', 'he', 'must', 'show', 'her', 'how', 'special', 'she', 'is.', 'Comedy', 'Family']"
80518,Fullmetal Alchemist: The Sacred Star of Milos,KazuyaMurata,http://www.hagaren-movie.net/,"['After', 'a', 'mysterious', 'prisoner', 'with', 'only', 'a', 'few', 'weeks', 'left', 'on', 'his', 'sentence', 'breaks', 'out', 'of', 'prison', 'in', 'Central', 'City,', 'the', 'Elric', 'brothers', 'attempt', 'to', 'track', 'him', 'down.', 'The', 'search', 'leads', 'them', 'to', 'Table', 'City', 'in', 'the', 'southwestern', 'country', 'of', 'Creta,', 'where', 'Alphonse', 'rescues', 'a', 'young', 'alchemist', 'named', 'Julia', 'from', 'the', 'very', 'man', 'they', 'are', 'trying', 'to', 'capture.', 'In', 'the', 'thick', 'of', 'the', 'fight,', 'they', 'literally', 'tumble', 'into', ""Julia's"", 'home', 'turf,', 'the', 'slums', 'of', 'Milos', 'Valley,', 'and', 'are', 'embroiled', 'in', 'the', 'grassroots', 'rebellion', 'of', 'her', 'people.', 'Adventure', 'Fantasy', 'Animation', 'Action', 'ScienceFiction']"
68726,Pacific Rim,GuillermodelToro,http://www.pacificrimmovie.com/,"['When', 'legions', 'of', 'monstrous', 'creatures,', 'known', 'as', 'Kaiju,', 'started', 'rising', 'from', 'the', 'sea,', 'a', 'war', 'began', 'that', 'would', 'take', 'millions', 'of', 'lives', 'and', 'consume', ""humanity's"", 'resources', 'for', 'years', 'on', 'end.', 'To', 'combat', 'the', 'giant', 'Kaiju,', 'a', 'special', 'type', 'of', 'weapon', 'was', 'devised:', 'massive', 'robots,', 'called', 'Jaegers,', 'which', 'are', 'controlled', 'simultaneously', 'by', 'two', 'pilots', 'whose', 'minds', 'are', 'locked', 'in', 'a', 'neural', 'bridge.', 'But', 'even', 'the', 'Jaegers', 'are', 'proving', 'nearly', 'defenseless', 'in', 'the', 'face', 'of', 'the', 'relentless', 'Kaiju.', 'On', 'the', 'verge', 'of', 'defeat,', 'the', 'forces', 'defending', 'mankind', 'have', 'no', 'choice', 'but', 'to', 'turn', 'to', 'two', 'unlikely', 'heroes—a', 'washed-up', 'former', 'pilot', '(Charlie', 'Hunnam)', 'and', 'an', 'untested', 'trainee', '(Rinko', 'Kikuchi)—who', 'are', 'teamed', 'to', 'drive', 'a', 'legendary', 'but', 'seemingly', 'obsolete', 'Jaeger', 'from', 'the', 'past.', 'Together,', 'they', 'stand', 'as', ""mankind's"", 'last', 'hope', 'against', 'the', 'mounting', 'apocalypse.', 'Action', 'ScienceFiction', 'Adventure']"
177271,Lego Batman: The Movie - DC Super Heroes Unite,JonBurton,http://www.dccomics.com/movies/lego-batman-the-movie-dc-super-heroes-unite-2013,"['Joker', 'teams', 'up', 'with', 'Lex', 'Luthor', 'to', 'destroy', 'the', 'world', 'one', 'brick', 'at', 'a', 'time.', ""It's"", 'up', 'to', 'Batman,', 'Superman', 'and', 'the', 'rest', 'of', 'the', 'Justice', 'League', 'to', 'stop', 'them.', 'Animation', 'Adventure', 'Family']"
72190,World War Z,MarcForster,http://www.worldwarzmovie.com,"['Life', 'for', 'former', 'United', 'Nations', 'investigator', 'Gerry', 'Lane', 'and', 'his', 'family', 'seems', 'content.', 'Suddenly,', 'the', 'world', 'is', 'plagued', 'by', 'a', 'mysterious', 'infection', 'turning', 'whole', 'human', 'populations', 'into', 'rampaging', 'mindless', 'zombies.', 'After', 'barely', 'escaping', 'the', 'chaos,', 'Lane', 'is', 'persuaded', 'to', 'go', 'on', 'a', 'mission', 'to', 'investigate', 'this', 'disease.', 'What', 'follows', 'is', 'a', 'perilous', 'trek', 'around', 'the', 'world', 'where', 'Lane', 'must', 'brave', 'horrific', 'dangers', 'and', 'long', 'odds', 'to', 'find', 'answers', 'before', 'human', 'civilization', 'falls.', 'Action', 'Drama', 'Horror', 'ScienceFiction', 'Thriller']"
93456,Despicable Me 2,PierreCoffin,http://www.despicableme.com/,"['Gru', 'is', 'recruited', 'by', 'the', 'Anti-Villain', 'League', 'to', 'help', 'deal', 'with', 'a', 'powerful', 'new', 'super', 'criminal.', 'Animation', 'Comedy', 'Family']"
205321,Sharknado,AnthonyC.Ferrante,http://www.theasylum.cc/product.php?id=230,"['A', 'freak', 'hurricane', 'hits', 'Los', 'Angeles,', 'causing', 'man-eating', 'sharks', 'to', 'be', 'scooped', 'up', 'in', 'tornadoes', 'and', 'flooding', 'the', 'city', 'with', 'shark-infested', 'seawater.', 'Surfer', 'and', 'bar-owner', 'Fin', 'sets', 'out', 'with', 'his', 'friends', 'Baz', 'and', 'Nova', 'to', 'rescue', 'his', 'estranged', 'wife', 'April', 'and', 'teenage', 'daughter', 'Claudia', 'TVMovie', 'Horror']"
183011,Justice League: The Flashpoint Paradox,JayOliva,http://www.dccomics.com/movies/justice-league-the-flashpoint-paradox-2013,"['When', 'time', 'travel', 'allows', 'a', 'past', 'wrong', 'to', 'be', 'righted', 'for', 'The', 'Flash', 'and', 'his', 'family,', 'the', 'ripples', 'of', 'the', 'event', 'prove', 'disastrous', 'as', 'a', 'fractured,', 'alternate', 'reality', 'now', 'exists', 'where', 'a', 'Justice', 'League', 'never', 'formed,', 'and', 'even', 'Superman', 'is', 'nowhere', 'to', 'be', 'found.', 'Teaming', 'with', 'a', 'grittier,', 'more', 'violent', 'Dark', 'Knight', 'and', 'Cyborg,', 'Flash', 'races', 'to', 'restore', 'the', 'continuity', 'of', 'his', 'original', 'timeline', 'while', 'this', 'new', 'world', 'is', 'ravaged', 'by', 'a', 'fierce', 'war', 'between', 'Wonder', ""Woman's"", 'Amazons', 'and', 'Aquaman’s', 'Atlanteans.', 'Fantasy', 'ScienceFiction', 'Animation', 'Action', 'Adventure']"
138843,The Conjuring,JamesWan,http://theconjuring.warnerbros.com,"['Paranormal', 'investigators', 'Ed', 'and', 'Lorraine', 'Warren', 'work', 'to', 'help', 'a', 'family', 'terrorized', 'by', 'a', 'dark', 'presence', 'in', 'their', 'farmhouse.', 'Forced', 'to', 'confront', 'a', 'powerful', 'entity,', 'the', 'Warrens', 'find', 'themselves', 'caught', 'in', 'the', 'most', 'terrifying', 'case', 'of', 'their', 'lives.', 'Horror', 'Thriller']"
174322,Gasland Part II,JoshFox,http://www.gaslandthemovie.com/,"['Two', 'years', 'ago,', 'Josh', 'Fox', 'introduced', 'us', 'to', 'hydraulic', 'fracturing', 'with', 'his', 'Oscar®-nominated', 'exposé', 'Gasland.', 'Now', 'this', 'once-touted', 'energy', 'source', 'has', 'become', 'a', 'widely', 'discussed,', 'contentious', 'topic.', 'In', 'his', 'follow-up,', 'Fox', 'reveals', 'the', 'extreme', 'circumstances', 'facing', 'those', 'affected', 'by', 'fracking,', 'from', 'earthquakes', 'to', 'the', 'use', 'of', 'federal', 'anti-terror', 'psychological', 'operations', 'tactics.', 'Gasland', 'Part', 'II', 'is', 'the', 'definitive', 'proof', 'that', 'issues', 'raised', 'by', 'fracking', 'cannot', 'be', 'ignored', 'for', 'long.', 'Documentary']"
76170,The Wolverine,JamesMangold,http://www.thewolverinemovie.com,"['Wolverine', 'faces', 'his', 'ultimate', 'nemesis', '-', 'and', 'tests', 'of', 'his', 'physical,', 'emotional,', 'and', 'mortal', 'limits', '-', 'in', 'a', 'life-changing', 'voyage', 'to', 'modern-day', 'Japan.', 'Action', 'ScienceFiction', 'Adventure', 'Fantasy']"
146216,RED 2,DeanParisot,http://red-themovie.com/,"['Retired', 'C.I.A.', 'agent', 'Frank', 'Moses', 'reunites', 'his', 'unlikely', 'team', 'of', 'elite', 'operatives', 'for', 'a', 'global', 'quest', 'to', 'track', 'down', 'a', 'missing', 'portable', 'nuclear', 'device.', 'Action', 'Comedy', 'Crime', 'Thriller']"
102234,Vares - The Path Of The Righteous Men,AndersEngström,https://solarfilms.com/portfolio-posts/vares-kaidan-tien-kulkijat/,"['The', 'body', 'of', 'a', 'young', 'woman', 'whose', 'heart', 'has', 'been', 'ripped', 'out', 'of', 'her', 'chest', 'is', 'found', 'in', 'a', 'remote', 'are', 'in', 'Finland.', 'The', 'finder', 'of', 'the', 'body,', 'a', 'dismissed', 'pastor,', 'hires', 'private', 'investigator', 'Jussi', 'Vares', 'to', 'investigate', 'the', 'crime.', 'Vares', 'uncovers', 'a', 'criminal', 'ring', 'involved', 'in', 'extortion,', 'religious', 'scams,', 'exploitation', 'of', 'minors', 'and', 'stock', 'market', 'speculation.', 'Action', 'Crime']"
76285,Percy Jackson: Sea of Monsters,ThorFreudenthal,http://www.percyjacksonthemovie.com/us/#!/home,"['In', 'their', 'quest', 'to', 'confront', 'the', 'ultimate', 'evil,', 'Percy', 'and', 'his', 'friends', 'battle', 'swarms', 'of', 'mythical', 'creatures', 'to', 'find', 'the', 'mythical', 'Golden', 'Fleece', 'and', 'to', 'stop', 'an', 'ancient', 'evil', 'from', 'rising.', 'Adventure', 'Family', 'Fantasy']"
77931,The Smurfs 2,RajaGosnell,http://smurfhappens.com,"['The', 'evil', 'wizard', 'Gargamel', 'creates', 'a', 'couple', 'of', 'mischievous', 'Smurf-like', 'creatures', 'called', 'the', 'Naughties', 'that', 'he', 'hopes', 'will', 'let', 'him', 'harness', 'the', 'all-powerful,', 'magical', 'Smurf-essence.', 'But', 'when', 'he', 'discovers', 'that', 'only', 'a', 'real', 'Smurf', 'can', 'give', 'him', 'what', 'he', 'wants,', 'and', 'only', 'a', 'secret', 'spell', 'that', 'Smurfette', 'knows', 'can', 'turn', 'the', 'Naughties', 'into', 'real', 'Smurfs,', 'Gargamel', 'kidnaps', 'Smurfette', 'and', 'brings', 'her', 'to', 'Paris,', 'where', 'he', 'has', 'been', 'winning', 'the', 'adoration', 'of', 'millions', 'as', 'the', 'world¹s', 'greatest', 'sorcerer.', ""It's"", 'up', 'to', 'Papa,', 'Clumsy,', 'Grouchy,', 'and', 'Vanity', 'to', 'return', 'to', 'our', 'world,', 'reunite', 'with', 'their', 'human', 'friends', 'Patrick', 'and', 'Grace', 'Winslow,', 'and', 'rescue', 'her!', 'Will', 'Smurfette,', 'who', 'has', 'always', 'felt', 'different', 'from', 'the', 'other', 'Smurfs,', 'find', 'a', 'new', 'connection', 'with', 'the', 'Naughties', 'Vexy', 'and', 'Hackus', 'or', 'will', 'the', 'Smurfs', 'convince', 'her', 'that', 'their', 'love', 'for', 'her', 'is', 'True', 'Blue?', 'Fantasy', 'Family', 'Comedy', 'Animation']"
201676,My Little Pony: Equestria Girls,JaysonThiessen,http://www.hasbro.com/equestriagirls/,"['Via', 'a', 'magic', 'mirror,', 'Twilight', 'Sparkle', 'travels', 'into', 'an', 'alternate', 'universe', 'in', 'order', 'to', 'recover', 'a', 'crown', 'that', 'was', 'stolen', 'from', 'the', 'Crystal', 'Empire.', 'Upon', 'her', 'arrival', 'she', 'is', 'horrified', 'to', 'learn', 'that', 'she', 'has', 'turned', 'into', 'a', 'human.', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Music']"
30143,Lupin the Third: The Secret of Mamo,SojiYoshikawa,http://www.lupin-3rd.net/,"['In', 'Transylvania,', 'Lupin', 'III,', 'the', 'notorious', 'international', 'thief,', 'is', 'hung', 'and', 'no', 'one', 'is', 'more', 'suprised', 'to', 'learn', 'of', 'that', 'than', 'Lupin', 'III', 'himself,', 'who', 'was', 'alive', 'and', 'well', 'and', 'nowhere', 'near', 'that', 'area', 'at', 'that', 'time.', 'The', 'answer', 'to', 'that', 'mystery,', 'begins', 'to', 'surface', 'when', 'Lupin', 'gets', 'a', 'seemingly', 'ordinary', 'pebble', 'from', 'an', 'Egyptian', 'pyramid', 'for', 'his', 'would-be', 'girlfriend,', 'Fujiko,', 'the', 'mercenary', 'thief,', 'who', 'is', 'in', 'the', 'employ', 'of', 'a', 'mysterious', 'figure', 'known', 'only', 'as', 'Mamo.', 'Intrigued', 'by', 'this', 'bizarre', 'request,', 'Lupin', 'decides', 'to', 'get', 'involved', 'and', 'finds', 'himself', 'in', 'an', 'international', 'chase', 'that', 'has', 'a', 'greater', 'scope', 'and', 'danger', 'than', 'he', 'has', 'ever', 'faced.', 'Action', 'Adventure', 'Animation', 'Comedy', 'Crime']"
147276,Jay and Silent Bob Go Down Under,J.C.Reifenberg,http://smodcast.com/,"['Filmmaker', 'and', 'comedian', 'Kevin', 'Smith', 'returns', 'to', 'EPIX', 'with', 'an', 'all', 'new', 'special,', 'taped', 'in', 'front', 'of', 'a', 'sell', 'out', 'audience', 'in', 'Sydney,', 'Australia', 'Joined', 'by', 'his', 'notorious', 'cohort', 'Jason', 'Mewes,', 'this', 'off-the-cuff', 'uncensored', 'hour', 'is', 'filled', 'with', 'ribald', 'and', 'cautionary', 'tales', 'about', 'everything', 'from', 'Australian', ""children's"", 'television', 'to', 'mythical', 'Australian', 'drop', 'bears', 'Comedy']"
138832,We're the Millers,RawsonMarshallThurber,http://werethemillers.warnerbros.com,"['A', 'veteran', 'pot', 'dealer', 'creates', 'a', 'fake', 'family', 'as', 'part', 'of', 'his', 'plan', 'to', 'move', 'a', 'huge', 'shipment', 'of', 'weed', 'into', 'the', 'U.S.', 'from', 'Mexico.', 'Comedy', 'Crime']"
109418,Grown Ups 2,DennisDugan,http://www.sonypictures.com/movies/grownups2,"['The', 'all-star', 'comedy', 'cast', 'from', 'Grown', 'Ups', 'returns', '(with', 'some', 'exciting', 'new', 'additions)', 'for', 'more', 'summertime', 'laughs.', 'Lenny', '(Adam', 'Sandler)', 'has', 'relocated', 'his', 'family', 'back', 'to', 'the', 'small', 'town', 'where', 'he', 'and', 'his', 'friends', 'grew', 'up.', 'This', 'time', 'around,', 'the', 'grown', 'ups', 'are', 'the', 'ones', 'learning', 'lessons', 'from', 'their', 'kids', 'on', 'a', 'day', 'notoriously', 'full', 'of', 'surprises:', 'the', 'last', 'day', 'of', 'school.', 'Comedy']"
87421,Riddick,DavidTwohy,http://www.riddick-movie.com,"['Betrayed', 'by', 'his', 'own', 'kind', 'and', 'left', 'for', 'dead', 'on', 'a', 'desolate', 'planet,', 'Riddick', 'fights', 'for', 'survival', 'against', 'alien', 'predators', 'and', 'becomes', 'more', 'powerful', 'and', 'dangerous', 'than', 'ever', 'before.', 'Soon', 'bounty', 'hunters', 'from', 'throughout', 'the', 'galaxy', 'descend', 'on', 'Riddick', 'only', 'to', 'find', 'themselves', 'pawns', 'in', 'his', 'greater', 'scheme', 'for', 'revenge.', 'With', 'his', 'enemies', 'right', 'where', 'he', 'wants', 'them,', 'Riddick', 'unleashes', 'a', 'vicious', 'attack', 'of', 'vengeance', 'before', 'returning', 'to', 'his', 'home', 'planet', 'of', 'Furya', 'to', 'save', 'it', 'from', 'destruction.', 'ScienceFiction', 'Action', 'Thriller']"
15440,Cold Prey II,MatsStenberg,http://www.frittvilt2.com/,"['Jannicke', 'wakes', 'up', 'in', 'the', 'hospital.', 'All', 'of', 'her', 'friends', 'are', 'dead.', 'As', 'she', 'walks', 'through', 'the', 'dark', 'corridors,', 'she', 'thinks', 'she', 'is', 'left', 'alone.', 'But', 'the', 'nightmare', ""isn't"", 'over', 'yet.', 'Drama', 'Horror', 'Mystery', 'Thriller']"
56937,Cold Prey III,MikkelBrænneSandemose,http://www.frittvilt3.com/,"['Takes', 'place', 'in', 'the', ""'80s"", 'where', 'a', 'group', 'of', 'teenagers', 'go', 'to', 'visit', 'an', 'abandoned', 'hotel,', 'only', 'to', 'find', 'themselves', 'hunted', 'by', 'a', 'psychotic', 'killer', 'through', 'the', 'Norwegian', 'woods.', 'Horror']"
91586,Insidious: Chapter 2,JamesWan,http://www.insidiousch2.com/,"['The', 'haunted', 'Lambert', 'family', 'seeks', 'to', 'uncover', 'the', 'mysterious', 'childhood', 'secret', 'that', 'has', 'left', 'them', 'dangerously', 'connected', 'to', 'the', 'spirit', 'world.', 'Horror', 'Thriller']"
195757,The Ultimate Life,MichaelLandonJr.,http://www.theultimatelifemovie.com/,"['Despite', 'his', 'best', 'intentions,', 'billionaire', 'Jason', 'Stevens', 'can’t', 'find', 'enough', 'time', 'to', 'keep', 'his', 'beloved', 'Alexia', 'a', 'priority.', 'But', 'when', 'he', 'discovers', 'his', 'late', 'grandfather’s', 'journal,', 'he', 'is', 'transported', 'back', 'to', 'Red', 'Stevens’', 'incredible', 'world.', 'With', 'everything', 'he', 'loves', 'hanging', 'in', 'the', 'balance,', 'Jason', 'Stevens', 'hopes', 'the', 'past', 'will', 'prepare', 'him', 'well', 'for', 'the', 'future.', 'Drama', 'Romance']"
19658,Race,AbbasAlibhaiBurmawalla,http://www.race.tips.in/,"['Ranvir', 'and', 'Rajiv', 'are', 'half', 'brothers', 'who', 'own', 'a', 'huge', 'stud', 'farm', 'in', 'South', 'Africa.', 'Ranvir', 'is', 'a', 'very', 'shrewd', 'and', 'aggressive', 'man', 'while', 'Rajiv', 'is', 'laid', 'back,', 'and', 'a', 'chronic', 'alcoholic.', 'Sophia,', ""Ranvir's"", 'personal', 'secretary', 'adores', 'and', 'loves', 'him.', 'Ranvir', 'is', 'unaware', 'of', 'her', 'feelings.', 'Shaina,', 'an', 'Indian', 'ramp', 'model', 'in', 'Durban', 'loves', 'Ranvir', 'but', 'through', 'a', 'twist', 'of', 'fate', 'gets', 'married', 'to', 'his', 'younger', 'brother', 'Rajiv.', 'When', 'she', 'discovers', 'that', 'Rajiv', 'is', 'a', 'chronic', 'alcoholic,', 'her', 'world', 'is', 'shattered.', 'Ranvir', 'too', 'is', 'disturbed', 'as', 'he', 'has', 'sacrificed', 'his', 'love', 'for', 'his', 'younger', 'brother', 'because', 'Rajiv', 'had', 'promised', 'to', 'leave', 'alcohol', 'for', 'good', 'if', 'he', 'marries', 'Shaina.', 'In', 'a', 'weak', 'moment', 'Ranvir', 'and', 'Shaina', 'come', 'very', 'close', 'to', 'each', 'other.', 'When', 'Rajiv', 'starts', 'suspecting,', 'all', 'hell', 'breaks', 'loose.', 'A', 'murder', 'is', 'committed,', 'a', 'contract', 'killing', 'is', 'issued.', 'A', 'sharp', 'tongued', 'detective', 'R.D.,', 'getting', 'wise', 'on', 'the', 'proceedings,', 'starts', 'an', 'intriguing', 'investigation', 'with', 'his', 'brainless', 'bimbo', 'assistant', 'Mini', 'Drama', 'Action', 'Thriller', 'Crime']"
76338,Thor: The Dark World,AlanTaylor,http://marvel.com/thor,"['Thor', 'fights', 'to', 'restore', 'order', 'across', 'the', 'cosmos…', 'but', 'an', 'ancient', 'race', 'led', 'by', 'the', 'vengeful', 'Malekith', 'returns', 'to', 'plunge', 'the', 'universe', 'back', 'into', 'darkness.', 'Faced', 'with', 'an', 'enemy', 'that', 'even', 'Odin', 'and', 'Asgard', 'cannot', 'withstand,', 'Thor', 'must', 'embark', 'on', 'his', 'most', 'perilous', 'and', 'personal', 'journey', 'yet,', 'one', 'that', 'will', 'reunite', 'him', 'with', 'Jane', 'Foster', 'and', 'force', 'him', 'to', 'sacrifice', 'everything', 'to', 'save', 'us', 'all.', 'Action', 'Adventure', 'Fantasy']"
176983,One Piece Film Z,TatsuyaNagamine,http://www.onepiece-film.com/,"['Zephyr,', 'now', 'known', 'as', 'Z,', 'rides', 'the', 'seas', 'with', 'only', 'one', 'goal:', 'Destroy', 'all', 'pirates', 'and', 'their', 'dreams', 'at', 'becoming', 'King', 'of', 'Pirates.', 'When', 'Luffy', 'and', 'his', 'crew', 'encounter', 'him', 'at', 'sea,', 'not', 'only', 'are', 'they', 'utterly', 'defeated', 'by', 'the', 'man', 'with', 'an', 'arm', 'made', 'of', 'Seastone,', 'Nami,', 'Robin,', 'and', 'Chopper', 'are', 'turned', '10', 'years', 'younger', 'due', 'to', ""Z's"", 'minion', 'Ain.', 'Luffy', 'is', 'so', 'determined', 'to', 'win', 'against', 'him', 'that', 'he', 'does', 'not', 'even', 'notice', ""Z's"", 'master', 'plan', 'that', 'could', 'sacrifice', 'thousands', 'of', 'lives.', 'Action', 'Animation', 'Adventure']"
101299,The Hunger Games: Catching Fire,FrancisLawrence,http://www.thehungergames.movie/,"['Katniss', 'Everdeen', 'has', 'returned', 'home', 'safe', 'after', 'winning', 'the', '74th', 'Annual', 'Hunger', 'Games', 'along', 'with', 'fellow', 'tribute', 'Peeta', 'Mellark.', 'Winning', 'means', 'that', 'they', 'must', 'turn', 'around', 'and', 'leave', 'their', 'family', 'and', 'close', 'friends,', 'embarking', 'on', 'a', '""Victor\'s', 'Tour""', 'of', 'the', 'districts.', 'Along', 'the', 'way', 'Katniss', 'senses', 'that', 'a', 'rebellion', 'is', 'simmering,', 'but', 'the', 'Capitol', 'is', 'still', 'very', 'much', 'in', 'control', 'as', 'President', 'Snow', 'prepares', 'the', '75th', 'Annual', 'Hunger', 'Games', '(The', 'Quarter', 'Quell)', '-', 'a', 'competition', 'that', 'could', 'change', 'Panem', 'forever.', 'Adventure', 'Action', 'ScienceFiction']"
